District,Scheme,Mukim,tx_count,primary,mukim_rank
Klang,BDR ARMADA PUTRA (TAIPAN),Kelang,18,True,1
Klang,BDR BARU KLANG,Kapar,16,True,1
Klang,BDR BESTARI @ CANARY GARDEN,Kelang,59,True,1
Klang,BDR BESTARI/CANARY GARDEN,Kelang,60,True,1
Klang,BDR BESTARI@CANARY GARDEN,Kelang,58,True,1
Klang,"BDR BOTANIC, KLANG",Kelang,278,True,1
Klang,BDR BUKIT RAJA,Kapar,1183,True,1
Klang,BDR BUKIT TINGGI,Kelang,200,True,1
Klang,BDR BUKIT TINGGI,Pekan Pendamaran,180,False,2
Klang,BDR BUKIT TINGGI,Kapar,1,False,3
Klang,BDR KLANG SELATAN,Bandar Kelang,6,True,1
Klang,BDR PARKLANDS,Kelang,160,True,1
Klang,BDR PROTON,Kelang,1,True,1
Klang,BDR PUTERA 2,Kelang,241,True,1
Klang,"BDR PUTERA 2, KLANG",Kelang,4,True,1
Klang,"BDR PUTERA, KLANG",Kelang,25,True,1
Klang,"BDR PUTERI, KLANG",Kelang,331,True,1
Klang,BDR SULTAN SULEIMAN,Kapar,241,True,1
Klang,BDR SULTAN SULEIMAN,Bandar Shah Alam,60,False,2
Klang,BERJAYA INDUSTRIAL PARK,Kelang,16,True,1
Klang,"BERJAYA PARK, SEK. 32, SHAH ALAM",Kelang,33,True,1
Klang,BUKIT KUDA HEIGHT,Bandar Kelang,1,True,1
Klang,BUKIT RIMAU,Kelang,108,True,1
Klang,D'ANJUNG TELUK PULAI,Bandar Kelang,6,True,1
Klang,D'HAVEN CONDOMINIUM,Bandar Kelang,11,True,1
Klang,"DENAI IMPIAN, KOTA KEMUNING",Kelang,14,True,1
Klang,DENAI IMPIAN/LAGOON SUITE CONDO,Kelang,25,True,1
Klang,"DESA BAYUEMAS, KLANG",Kelang,6,True,1
Klang,DESA BUKIT BERLIAN,Kapar,53,True,1
Klang,DESA KEMUNING SURIA P/L 1261,Kelang,3,True,1
Klang,DESA LATANIA,Kelang,26,True,1
Klang,"FLAT CEMPAKA, BDR BARU KLANG",Kapar,17,True,1
Klang,FLAT JLN KASTAM,Pekan Port Swettenham,7,True,1
Klang,"FLAT MAWAR, BDR BARU KLANG",Kapar,7,True,1
Klang,GLENMARIE COVE,Kelang,39,True,1
Klang,GOLDEN VILLA APARTMENT,Kelang,48,True,1
Klang,"GREEN VILLA, MERU P/L 1055",Pekan Kapar,1,True,1
Klang,GREENVIEW VILLA,Kelang,4,True,1
Klang,HABOUR PLACE,Bandar Kelang,4,True,1
Klang,HABOUR PLACE,Kelang,1,False,2
Klang,IDAMAN GRAND RESIDENCE/SENTOSA IDAMAN,Kelang,53,True,1
Klang,IDAMAN SENTOSA,Kelang,5,True,1
Klang,IMPIAN SENTOSA APARTMENT,Kelang,58,True,1
Klang,IMPIAN TROPIKA RESIDENCE,Kelang,2,True,1
Klang,JLN BUKIT KEMUNING (P/L 1253),Kelang,1,True,1
Klang,JLN BUKIT KEMUNING (P/L 1260),Kelang,1,True,1
Klang,JLN KEMPAS - P/L 6448,Kelang,1,True,1
Klang,JLN KG JAWA (P/L 1383),Kelang,8,True,1
Klang,KARYA RESIDENSI,Kelang,21,True,1
Klang,KEMUNING GREENHILLS,Kelang,47,True,1
Klang,KEMUNING GREENVILLE (TMN AMJ),Kelang,39,True,1
Klang,KEMUNING UTAMA,Kelang,41,True,1
Klang,"KEMUNING UTAMA, SEK. 32",Kelang,95,True,1
Klang,"KEMUNING UTAMA, SEK. 33",Kelang,64,True,1
Klang,KEN RIMBA CONDOMINIUM 1,Kapar,44,True,1
Klang,KEN RIMBA SEK. 16,Kapar,74,True,1
Klang,KG BHARU PANDAMARAN,Pekan Pendamaran,11,True,1
Klang,KG BHARU PANDAMARAN,Kelang,10,False,2
Klang,KG BUKIT KAPAR,Kapar,4,True,1
Klang,KG DELEK KANAN,Kelang,1,True,1
Klang,"KG IDAMAN, PEL. KLANG",Kelang,7,True,1
Klang,"KG IDAMAN, PELABUHAN KLANG",Kelang,16,True,1
Klang,"KG KUANTAN, BUKIT KUDA, KLANG",Kapar,6,True,1
Klang,"KG MELAYU BATU 7, JLN KEBUN",Kelang,9,True,1
Klang,KG NELAYAN TELOK GONG,Kelang,22,True,1
Klang,KG RAJA UDA,Kelang,26,True,1
Klang,KG RAJA UDA,Pekan Port Swettenham,11,False,2
Klang,KG RAJA UDA,Bandar Kelang,4,False,3
Klang,KG SG UDANG / KG DELEK,Kelang,1,True,1
Klang,"KG SUNGAI SIREH, PEL. KLANG",Pekan Port Swettenham,1,True,1
Klang,KG SUNGAI UDANG / KG DELEK,Kelang,13,True,1
Klang,KG. DELEK KANAN,Kelang,1,True,1
Klang,KG. MELAYU BT. 7,Kelang,3,True,1
Klang,KG. PENDAMAR,Kelang,1,True,1
Klang,KLANG REGENCY CONDOMINIUM,Kapar,51,True,1
Klang,KONDO IDAMAN CHENG HUA,Kelang,8,True,1
Klang,KONDOMINIUM DINASTI KLANG,Bandar Kelang,24,True,1
Klang,KOTA BAYUEMAS,Kelang,317,True,1
Klang,KOTA KEMUNING,Kelang,412,True,1
Klang,"LAGUNA PARK, PULAU INDAH",Kelang,22,True,1
Klang,LAKES CONDOMINIUM,Kelang,9,True,1
Klang,"LAMAN IMPIAN, BDR BOTANIC",Kelang,26,True,1
Klang,LAMAN KEHIJAUAN @ D'LAMAN GREENVILLE,Kelang,23,True,1
Klang,LAMAN VILLA,Kapar,1,True,1
Klang,LENA RESIDENCE,Kelang,76,True,1
Klang,MERU COURTS,Kapar,5,True,1
Klang,MUTIARA BUKIT RAJA,Kapar,11,True,1
Klang,MUTIARA BUKIT RAJA 2,Kapar,20,True,1
Klang,NEW CITY BUSINESS CENTRE,Bandar Kelang,4,True,1
Klang,OFF JLN BKT KUDA,Bandar Kelang,7,True,1
Klang,OFF JLN BKT KUDA,Kapar,7,False,2
Klang,OFF JLN KAPAR,Kapar,22,True,1
Klang,OFF JLN KAPAR,Bandar Kelang,9,False,2
Klang,OFF JLN MERU,Kapar,58,True,1
Klang,OFF JLN MERU,Bandar Kelang,28,False,2
Klang,OFF JLN SUNGAI PUTUS,Kapar,40,True,1
Klang,OFF JLN SUNGAI PUTUS,Bandar Kelang,8,False,2
Klang,OFF JLN TELOK GADONG,Kelang,54,True,1
Klang,OFF JLN TELOK GADONG,Bandar Kelang,16,False,2
Klang,OFF JLN TELUK PULAI,Bandar Kelang,4,True,1
Klang,OFF JLN TELUK PULAI,Kelang,1,False,2
Klang,OFF JLN TEPI SUNGAI,Bandar Kelang,13,True,1
Klang,OFF JLN TEPI SUNGAI,Kelang,6,False,2
Klang,"ORCHIS APARTMENT, BDR PARKLANDS",Kelang,43,True,1
Klang,P/ L 311,Pekan Pendamaran,1,True,1
Klang,P/L 10490 TMN PUTRI SENTOSA,Kelang,3,True,1
Klang,P/L 1260 OFF JLN KEMUNING,Kelang,1,True,1
Klang,P/L 1323 TMN SRI KEMUNIN,Kelang,1,True,1
Klang,P/L 15498 (1616),Kapar,4,True,1
Klang,P/L 192 TMN BDR KLANG (OFF JLN KAPAR),Bandar Kelang,2,True,1
Klang,"P/L 2051,SG.BINJAI M/RES, J. BELIMBING",Kapar,1,True,1
Klang,"P/L 2223 & 2224, JLN KASBAN",Kapar,2,True,1
Klang,"P/L 2223 & 2224,JLN KASBAN,MERU",Kapar,2,True,1
Klang,P/L 2228 JALAN KASBAN,Kapar,1,True,1
Klang,P/L 23731(230),Kapar,3,True,1
Klang,P/L 3178 KAPAR,Kapar,2,True,1
Klang,P/L 3209,Kapar,1,True,1
Klang,P/L 3214 JALAN KEBUN,Kelang,18,True,1
Klang,P/L 3220 OFF JLN KAPAR,Kapar,3,True,1
Klang,"P/L 3232,JLN KAPAR",Kapar,1,True,1
Klang,P/L 3236,Kelang,1,True,1
Klang,P/L 33543/33544,Kapar,1,True,1
Klang,P/L 34135,Kapar,1,True,1
Klang,P/L 3469 KAPAR,Pekan Kapar,3,True,1
Klang,P/L 348 JLN KG JAWA,Kelang,2,True,1
Klang,"P/L 3679, JLN NENAS",Kapar,1,True,1
Klang,"P/L 3679, OFF JLN NENAS",Kapar,3,True,1
Klang,P/L 3734 & 3735  TMN MERU RIA,Kapar,1,True,1
Klang,"P/L 3998, TOK MUDA",Kapar,19,True,1
Klang,P/L 4703 SG.KEMBONG P.INDAH,Kelang,53,True,1
Klang,P/L 491 KG SG UDANG,Kelang,1,True,1
Klang,"P/L 5165, PULAU INDAH",Kelang,1,True,1
Klang,"P/L 5786, P. INDAH",Kelang,1,True,1
Klang,"P/L 6289, KG RANTAU PANJANG",Kapar,1,True,1
Klang,P/L 6927,Pekan Kapar,2,True,1
Klang,P/L 7131&6874,Pekan Kapar,1,True,1
Klang,P/L 837 OFF JLN. HAJI SIRAT,Kapar,1,True,1
Klang,P/L 8396&8397,Bandar Kelang,2,True,1
Klang,P/L 847,Kapar,1,True,1
Klang,P/L 851 OFF JLN SG PUTUS,Kapar,2,True,1
Klang,"PALM GARDEN APARTMENT, BDR BARU KLANG",Kapar,36,True,1
Klang,PANDAMARAN JAYA,Pekan Pendamaran,41,True,1
Klang,PANDAMARAN JAYA,Kelang,23,False,2
Klang,PANGSAPURI AKASIA @ BDR BOTANIC,Kelang,92,True,1
Klang,"PANGSAPURI AKASIA, SEK. 32",Kelang,14,True,1
Klang,PANGSAPURI AMAN PERDANA,Kapar,14,True,1
Klang,PANGSAPURI ANGGERIK,Kelang,8,True,1
Klang,"PANGSAPURI ARANDA, KOTA KEMUNING",Kelang,17,True,1
Klang,PANGSAPURI ARISTA @ BDR PARKLANDS,Kelang,6,True,1
Klang,"PANGSAPURI ARISTA, BDR PARKLANDS",Kelang,39,True,1
Klang,"PANGSAPURI ARONIA, BDR PARKLANDS",Kelang,96,True,1
Klang,"PANGSAPURI ASTERIA, BDR PARKLAND",Kelang,27,True,1
Klang,PANGSAPURI AZARIA @ BDR PARKLANDS,Kelang,4,True,1
Klang,"PANGSAPURI AZARIA, BDR PARKLANDS",Kelang,17,True,1
Klang,PANGSAPURI BUKIT KUDA,Bandar Kelang,33,True,1
Klang,PANGSAPURI CERIA,Kapar,5,True,1
Klang,"PANGSAPURI CERIA, TMN SG KAPAR INDAH",Kapar,7,True,1
Klang,"PANGSAPURI DAHLIA, BDR BARU KLANG",Kapar,6,True,1
Klang,"PANGSAPURI DAMAI, TMN SRI MUDA",Bandar Shah Alam,28,True,1
Klang,PANGSAPURI IMPIAN MERU,Kapar,10,True,1
Klang,PANGSAPURI KASUARINA @ BDR BOTANIC,Kelang,69,True,1
Klang,PANGSAPURI KEMUNING AMAN,Kelang,44,True,1
Klang,PANGSAPURI KEMUNING IDAMAN,Bandar Kota Kemuning,1,True,1
Klang,PANGSAPURI KEMUNING IDAMAN,Kelang,1,False,2
Klang,PANGSAPURI KLANG VILLA,Pekan Port Swettenham,39,True,1
Klang,PANGSAPURI MERU EHSAN,Kapar,3,True,1
Klang,PANGSAPURI MUTIARA BUKIT RAJA 1,Kapar,4,True,1
Klang,PANGSAPURI MUTIARA BUKIT RAJA 2,Kapar,6,True,1
Klang,PANGSAPURI PALMA @ BDR BOTANIC,Kelang,74,True,1
Klang,PANGSAPURI PELANGI COURT,Bandar Kelang,24,True,1
Klang,PANGSAPURI PENDAMAR A,Kelang,11,True,1
Klang,PANGSAPURI PENDAMAR B,Kelang,16,True,1
Klang,PANGSAPURI PEREPAT PERMAI,Kapar,29,True,1
Klang,PANGSAPURI PERMAI,Kapar,4,True,1
Klang,"PANGSAPURI PERMAI INDAH, PANDAMARAN",Pekan Pendamaran,7,True,1
Klang,"PANGSAPURI PERMAI INDAH, PANDAMARAN JAYA",Pekan Pendamaran,30,True,1
Klang,PANGSAPURI RANDA,Kelang,17,True,1
Klang,"PANGSAPURI RANDA, KOTA KEMUNING",Kelang,20,True,1
Klang,"PANGSAPURI REBANA, BDR BUKIT RAJA",Kapar,45,True,1
Klang,PANGSAPURI RIMAU INDAH,Kelang,8,True,1
Klang,PANGSAPURI RIMAU PERDANA,Kelang,1,True,1
Klang,PANGSAPURI RIMBA 2,Kapar,69,True,1
Klang,"PANGSAPURI SAMUDERA, PULAU INDAH",Kelang,26,True,1
Klang,PANGSAPURI SAUJANA DAMAI (P/L:4109),Bandar Kelang,1,True,1
Klang,"PANGSAPURI SERI ERA, DESA LATANIA",Kelang,8,True,1
Klang,"PANGSAPURI SERI PALMA, DESA LATANIA",Kelang,11,True,1
Klang,PANGSAPURI SERI PELANGI,Bandar Kelang,13,True,1
Klang,PANGSAPURI SERI PERANTAU,Pekan Port Swettenham,45,True,1
Klang,PANGSAPURI SERI PROTON,Kelang,18,True,1
Klang,PANGSAPURI SERI SURIA,Kelang,15,True,1
Klang,"PANGSAPURI SRI ANGKASA, BAYU PERDANA",Bandar Kelang,39,True,1
Klang,"PANGSAPURI SRI ANGKASA, BAYU PERDANA",Kelang,1,False,2
Klang,"PANGSAPURI SRI AYU, BDR PUTERA",Kelang,22,True,1
Klang,"PANGSAPURI SRI BAHTERA, BDR ARMADA PUTRA",Kelang,19,True,1
Klang,"PANGSAPURI SRI BAYU, BAYU PERDANA",Bandar Kelang,40,True,1
Klang,PANGSAPURI SRI KEMUNING,Kelang,58,True,1
Klang,PANGSAPURI SRI NERVILLIA,Kelang,16,True,1
Klang,"PANGSAPURI SRI NERVILLIA, KOTA KEMUNING",Kelang,24,True,1
Klang,PANGSAPURI SRI RASAU,Kapar,11,True,1
Klang,PANGSAPURI TASIK,Kelang,6,True,1
Klang,"PANGSAPURI TMN SRI NELAYAN, TELOK GONG",Kelang,10,True,1
Klang,"PANGSAPURI TRIFOLIS, BDR BUKIT TINGGI",Kelang,17,True,1
Klang,"PANGSAPURI TRIFOLIS, BDR BUKIT TINGGI 2",Kelang,14,True,1
Klang,"PANGSAPURI TUN TEJA 1, ALAM IMPIAN",Kelang,22,True,1
Klang,"PANGSAPURI VALENCIA, TMN SRI MUDA",Bandar Shah Alam,37,True,1
Klang,PANGSAPURI VILLAMAS,Kapar,26,True,1
Klang,PEKAN KAPAR (P/L 17),Kapar,1,True,1
Klang,PEKAN MERU,Pekan Meru,4,True,1
Klang,PEKAN MERU,Kapar,1,False,2
Klang,PELABUHAN KLANG,Pekan Port Swettenham,58,True,1
Klang,PELABUHAN KLANG,Kelang,13,False,2
Klang,PELANGI COURT,Bandar Kelang,11,True,1
Klang,PELANGI HEIGHTS,Bandar Kelang,56,True,1
Klang,PELANGI INDAH,Bandar Kelang,29,True,1
Klang,PERDANA VILLA APARTMENT,Kelang,100,True,1
Klang,PERUMAHAN PKNS JLN PETOLA,Kelang,4,True,1
Klang,"PL 5165, PULAU INDAH",Kelang,3,True,1
Klang,PL 6927,Pekan Kapar,2,True,1
Klang,PORT GARDEN,Kelang,8,True,1
Klang,PORT GARDEN,Bandar Kelang,2,False,2
Klang,"PRIMA BAYU APARTMENT, BAYU PERDANA",Bandar Kelang,47,True,1
Klang,PULAU INDAH,Kelang,413,True,1
Klang,PUSAT PERNIAGAAN RAYA BARAT,Bandar Kelang,1,True,1
Klang,R/P BANDAR BUKIT TINGGI 1,Pekan Pendamaran,19,True,1
Klang,R/P BANDAR BUKIT TINGGI 2,Kelang,19,True,1
Klang,RMH PANGSA BDR BUKIT TINGGI 1,Pekan Pendamaran,35,True,1
Klang,RMH PANGSA BDR BUKIT TINGGI 2,Kelang,37,True,1
Klang,RMH PANGSA BDR BUKIT TINGGI 2,Pekan Pendamaran,1,False,2
Klang,RMH PANGSA PANDAMARAN,Pekan Port Swettenham,4,True,1
Klang,RMH PANGSA TMN KEM,Pekan Port Swettenham,3,True,1
Klang,RMH PANGSA TMN SURIA PENDAMAR,Pekan Pendamaran,10,True,1
Klang,RSS 91-C (TEPI SUNGAI),Bandar Kelang,1,True,1
Klang,RUMAH MURAH BT. 4.5 JLN KAPAR,Kapar,3,True,1
Klang,RUMAH MURAH MERU I,Pekan Meru,2,True,1
Klang,RUMAH MURAH SG UDANG,Kelang,6,True,1
Klang,RUMAH MURAH TMN BUNGA MELOR,Kapar,1,True,1
Klang,RUMAH MURAH TMN HJ. HAMZAH,Kapar,1,True,1
Klang,RUMAH MURAH TMN ISKANDAR,Kapar,2,True,1
Klang,RUMAH PANGSA PANDAMARAN,Pekan Port Swettenham,4,True,1
Klang,RUMAH PANGSA TMN KEM,Pekan Port Swettenham,1,True,1
Klang,RUMAH PANGSA TMN SURIA PENDAMAR,Pekan Pendamaran,13,True,1
Klang,SEK. 21-28 BDR KLANG,Bandar Kelang,22,True,1
Klang,SEK. 21-28 BDR KLANG,Kapar,9,False,2
Klang,SEK. 21-28 BDR KLANG,Kelang,2,False,3
Klang,"SEKSYEN 23, SHAH ALAM",Bandar Shah Alam,23,True,1
Klang,"SEKSYEN 23, SHAH ALAM",Bandar Kelang,1,False,2
Klang,"SEKSYEN 29, SHAH ALAM",Kelang,411,True,1
Klang,"SEKSYEN 30, SHAH ALAM",Kelang,410,True,1
Klang,"SEKSYEN 32, SHAH ALAM",Kelang,117,True,1
Klang,"SEKSYEN 32, SHAH ALAM (P/L 2920)",Kelang,1,True,1
Klang,"SEKSYEN 36, SHAH ALAM",Kelang,2,True,1
Klang,"SERI RESIDENSI, SUNGAI KAPAR INDAH",Kapar,64,True,1
Klang,"SERULING APARTMENT, BDR BUKIT RAJA",Kapar,51,True,1
Klang,"SERUNAI APARTMENT, BDR BUKIT RAJA",Kapar,98,True,1
Klang,SG KAPAR INDAH,Kapar,2,True,1
Klang,SG. KAPAR INDAH,Kapar,2,True,1
Klang,SG. UDANG (P/L: 25481),Kelang,1,True,1
Klang,SYIT 100D KG LOMBONG,Kelang,6,True,1
Klang,SYIT 82B PEKAN KAPAR,Kapar,5,True,1
Klang,"SYIT 82D, PEKAN KAPAR",Pekan Kapar,1,True,1
Klang,"SYIT 91C, KAPAR",Bandar Kelang,1,True,1
Klang,"SYIT 91C, KAPAR",Kapar,1,False,2
Klang,SYIT 91D,Kelang,2,True,1
Klang,SYIT 91D,Kapar,1,False,2
Klang,TAMAN ALAM KEMUNING,Kelang,2,True,1
Klang,TAMAN ALAM PERMAI (P/L 3669),Kelang,1,True,1
Klang,TAMAN ANDALAS JAYA (P/L1384),Kelang,1,True,1
Klang,TAMAN BELLINA (P/L 1570),Kelang,2,True,1
Klang,TAMAN DAGANG (P/L 1661 & 1662),Kapar,4,True,1
Klang,TAMAN DATO AHMAD RAZALI,Kelang,1,True,1
Klang,TAMAN DESA BUKIT PERMATA (P/L 4033),Kapar,1,True,1
Klang,TAMAN DESA INTAN (P/L 5203),Kapar,16,True,1
Klang,TAMAN DESA KENCANA (P/L 3037),Kapar,2,True,1
Klang,TAMAN DESA PERMAI (P/L 4675),Kapar,1,True,1
Klang,TAMAN HIJRAH 2 (P/L 1648),Kapar,29,True,1
Klang,TAMAN INTAN 6,Pekan Kapar,2,True,1
Klang,TAMAN JAYA 2(P/L 1525),Pekan Kapar,2,True,1
Klang,TAMAN KELANA,Kapar,2,True,1
Klang,TAMAN KELANA P/L 1110,Kapar,4,True,1
Klang,TAMAN KEMBARA (P/L 1143),Kapar,2,True,1
Klang,TAMAN KEMBARA (P/L 1155),Kapar,1,True,1
Klang,TAMAN KEMBARA (P/L 891),Kapar,2,True,1
Klang,TAMAN LAMAN DESA,Kelang,3,True,1
Klang,TAMAN LOMBONG PERAK,Kelang,1,True,1
Klang,TAMAN MERU JAYA (P/L 2093),Kapar,1,True,1
Klang,TAMAN MERU MAKMUR (PL 2246),Kapar,1,True,1
Klang,TAMAN MERU MULIA 2 (P/L 2186) JLN KHAMIS,Kapar,1,True,1
Klang,TAMAN MERU MURNI,Kapar,5,True,1
Klang,TAMAN MERU PERMAI (P/L 1975),Kapar,2,True,1
Klang,TAMAN MERU RIA (P/L 1954),Kapar,1,True,1
Klang,TAMAN MERU RIA 2,Kapar,1,True,1
Klang,TAMAN MERU SEJAHTERA (P/L 2112),Kapar,1,True,1
Klang,TAMAN SEJATI KEHIJAUAN,Kelang,33,True,1
Klang,TAMAN SENTOSA P/L 10471,Kelang,1,True,1
Klang,TAMAN SERI KAPAR,Kapar,9,True,1
Klang,TAMAN SERI KEMUNING (P/L 7),Pekan Bukit Kemuning,1,True,1
Klang,TAMAN SERI RANTAU (P/L PT 34350),Kapar,6,True,1
Klang,TAMAN SG SERDANG JAYA,Kapar,9,True,1
Klang,TAMAN SRI MEWAH (OFF JLN PAIP),Kapar,9,True,1
Klang,"TAMAN WANGSA 2, P/L 10493 & 10475",Kelang,2,True,1
Klang,TAMAN WARISAN KOTA (P/L3200),Kelang,1,True,1
Klang,TELOK GONG,Kelang,3,True,1
Klang,TELOK PULAI,Bandar Kelang,2,True,1
Klang,TELOK PULAI,Kelang,1,False,2
Klang,TELUK GADONG BESAR,Bandar Kelang,22,True,1
Klang,TELUK GADONG BESAR,Kelang,5,False,2
Klang,TMN A & M,Bandar Kelang,6,True,1
Klang,TMN ALAM INDAH,Kelang,8,True,1
Klang,TMN ALAM INDAH P/L 22208,Kelang,3,True,1
Klang,"TMN ALAM INDAH, SHAH ALAM",Kelang,14,True,1
Klang,TMN ALAM KEMUNING,Kelang,14,True,1
Klang,"TMN ALAM NYATA, KLANG",Kelang,5,True,1
Klang,"TMN ALAM NYATA, OFF JLN KEBUN",Kelang,2,True,1
Klang,"TMN ALAM NYATA, OFF JLN RAJA NONG",Kelang,10,True,1
Klang,"TMN ALAM NYATA, PEKAN KAPAR",Pekan Kapar,9,True,1
Klang,TMN ALAM PERMAI,Kelang,1,True,1
Klang,TMN ALAM PERMAI OFF JLN BUKIT KEMUNING,Kelang,1,True,1
Klang,TMN ALAM SHAH,Kelang,5,True,1
Klang,TMN ALAM SHAH 2,Kelang,1,True,1
Klang,TMN AMAN (P/L 25),Pekan Kapar,2,True,1
Klang,TMN AMAN MERU,Pekan Meru,1,True,1
Klang,TMN AMAN PERDANA,Kapar,130,True,1
Klang,"TMN AMAN, BUKIT KUDA",Kapar,3,True,1
Klang,"TMN AMAN, PEL. KLANG",Kelang,1,True,1
Klang,TMN ANDALAS JAYA,Kelang,25,True,1
Klang,TMN ANDALAS JAYA (P/L1384),Kelang,70,True,1
Klang,TMN ANDALAS PERMAI,Kelang,7,True,1
Klang,TMN ANGKASA,Kapar,2,True,1
Klang,TMN ANGKASA 2,Kelang,5,True,1
Klang,TMN ANGSANA,Kelang,2,True,1
Klang,TMN ANIKA BARU,Kelang,2,True,1
Klang,TMN ANULAE,Bandar Kelang,3,True,1
Klang,TMN ASEAN,Kelang,1,True,1
Klang,"TMN AUR, PEL. KLANG",Kelang,1,True,1
Klang,"TMN AUR, PEL. KLANG",Pekan Port Swettenham,1,False,2
Klang,TMN B.K.SENTOSA (P/L 10484),Kelang,15,True,1
Klang,TMN BAHAGIA IMPIAN (P/L 8325),Kapar,12,True,1
Klang,TMN BAHAGIA P/L 10990,Kelang,1,True,1
Klang,"TMN BAIDURI, MERU (P/L 2194)",Kapar,1,True,1
Klang,TMN BANDAR KLANG,Bandar Kelang,13,True,1
Klang,TMN BANDAR KLANG,Kapar,7,False,2
Klang,TMN BANGSA INDAH - SEK. 24,Kapar,3,True,1
Klang,TMN BATU BELAH,Bandar Kelang,4,True,1
Klang,TMN BATU BELAH- P/L 1641 AND 1642,Bandar Kelang,2,True,1
Klang,TMN BATU BELAH- P/L 1641 AND 1642,Kapar,2,False,2
Klang,TMN BAYU,Kapar,4,True,1
Klang,TMN BAYU,Pekan Meru,1,False,2
Klang,TMN BAYU (P/L 4900),Pekan Meru,1,True,1
Klang,TMN BAYU EMAS,Kelang,2,True,1
Klang,TMN BAYU INDAH P/L 5704,Kelang,1,True,1
Klang,TMN BAYU KEMUNING(PL 10316),Kelang,4,True,1
Klang,"TMN BAYU MAS, JLN SAMBAU",Kelang,3,True,1
Klang,"TMN BAYU MAS, JLN SAMBAU",Bandar Kelang,2,False,2
Klang,TMN BAYU PERDANA,Kelang,73,True,1
Klang,TMN BAYU PERDANA,Bandar Kelang,26,False,2
Klang,TMN BAYU TINGGI (BAYU GOLDEN),Pekan Pendamaran,24,True,1
Klang,"TMN BAYU, MERU",Pekan Meru,6,True,1
Klang,TMN BELLINA (P/L 1570),Kelang,3,True,1
Klang,TMN BERKELEY (BUKIT RAJA),Kapar,54,True,1
Klang,TMN BERKELEY (BUKIT RAJA),Bandar Kelang,1,False,2
Klang,TMN BERTEK,Bandar Kelang,18,True,1
Klang,TMN BERTEK,Kelang,6,False,2
Klang,TMN BERTEK INDAH,Kelang,6,True,1
Klang,TMN BERTEK INDAH,Bandar Kelang,2,False,2
Klang,TMN BERTIH LAUT,Kelang,1,True,1
Klang,TMN BIJAYA,Kelang,16,True,1
Klang,TMN BINJAI JAYA (MERU),Kapar,1,True,1
Klang,TMN BUKIT ISTANA,Bandar Kelang,3,True,1
Klang,TMN BUKIT ISTANA,Kelang,1,False,2
Klang,TMN BUKIT JATI,Kelang,13,True,1
Klang,TMN BUKIT KAPAR,Pekan Kapar,5,True,1
Klang,TMN BUKIT KAPAR,Kapar,4,False,2
Klang,TMN BUKIT KAPAR (P/L 1053),Pekan Kapar,2,True,1
Klang,TMN BUKIT KEMUNING,Kelang,5,True,1
Klang,TMN BUKIT KUDA,Kapar,6,True,1
Klang,TMN BUKIT NAGA (P/L 3000),Kelang,1,True,1
Klang,"TMN BUKIT NAGA ,P/L 2926",Kelang,2,True,1
Klang,TMN BUKIT NAGA P/L 2927,Kelang,1,True,1
Klang,TMN BUKIT NAGA P/L 2932,Kelang,1,True,1
Klang,TMN BUKIT NAGA PL 2789,Kelang,1,True,1
Klang,"TMN BUKIT NAGA, SEK. 32 SHAH ALAM",Kelang,6,True,1
Klang,TMN BUKIT PERMATA (P/L 4049),Kapar,2,True,1
Klang,"TMN BUNGA INDAH, JLN BUKIT KEMUNING",Kelang,1,True,1
Klang,"TMN BUNGA INDAH, PERS.  RAJA MUDA MUSA",Kelang,1,True,1
Klang,TMN BUNGA KENANGA INDAH (P/L 8432 (377)),Bandar Kelang,2,True,1
Klang,TMN BUNGA MELOR,Kapar,15,True,1
Klang,TMN BUNGA MELOR,Bandar Kelang,3,False,2
Klang,TMN BUNGA RAYA (P/L 11013),Kelang,2,True,1
Klang,TMN BUNGA RAYA II,Kelang,1,True,1
Klang,"TMN BUNGA RAYA, KLANG",Kelang,23,True,1
Klang,"TMN BUNGA RAYA,PEKAN KAPAR",Pekan Kapar,1,True,1
Klang,TMN BUNGA ROS,Kelang,4,True,1
Klang,"TMN CAHAYA, PEKAN KAPAR",Kapar,1,True,1
Klang,"TMN CAHAYA,PEKAN KAPAR",Pekan Kapar,1,True,1
Klang,TMN CEMPAKA SARI,Pekan Batu Empat,2,True,1
Klang,TMN CEMPAKA SARI,Kapar,1,False,2
Klang,TMN CEMPAKASARI,Pekan Batu Empat,32,True,1
Klang,TMN CEMPAKASARI,Kapar,26,False,2
Klang,TMN CEMPAKASARI (P/L 23302),Pekan Batu Empat,1,True,1
Klang,TMN CHI LIUNG,Bandar Kelang,40,True,1
Klang,TMN CHI LIUNG,Kelang,9,False,2
Klang,TMN CHI LIUNG 4,Kelang,26,True,1
Klang,TMN CHI LIUNG 4,Pekan Pendamaran,19,False,2
Klang,TMN DAGANG (JLN HJ MUSRAN),Kapar,28,True,1
Klang,TMN DAGANG (P/L 1661 & 1662),Kapar,3,True,1
Klang,TMN DAGANG (P/L 2518),Kapar,4,True,1
Klang,"TMN DAHLIA, KG DELEK KANAN",Kelang,8,True,1
Klang,TMN DAMAI 1,Pekan Kapar,6,True,1
Klang,TMN DAMAI 1,Kapar,1,False,2
Klang,TMN DAMAI 2,Pekan Kapar,7,True,1
Klang,TMN DAMAI I,Pekan Kapar,1,True,1
